ensembl_gene_id	external_gene_name	entrezgene_id
ENSXETG00000038258	pspn	105945458
ENSXETG00000017449	srebf2	100144677
ENSXETG00000005360	cyp3a5	100487846
ENSXETG00000005477	ubxn1	448372
ENSXETG00000033942	cnst	100494682
ENSXETG00000016645	foxn3	549054
ENSXETG00000005578	alkbh7	100491971
ENSXETG00000004822	kdm6a	100170558
ENSXETG00000003848	adar	100493195
ENSXETG00000034978	aknad1	100492765
ENSXETG00000009116	sephs1	448749
ENSXETG00000040580	dusp14	779639
ENSXETG00000027144		100485226
ENSXETG00000027144		100485068
ENSXETG00000032234		100036665
ENSXETG00000025493	proz	496781
ENSXETG00000018896	wbp4	734007
ENSXETG00000040671	tril	100498304
ENSXETG00000033343	ror1	100036660
ENSXETG00000012644	tarbp2	595034
ENSXETG00000022958	usp28	100492386
ENSXETG00000031738	hirip3	100135124
ENSXETG00000022287	ttc13	733802
ENSXETG00000007786	gdpd1	550077
ENSXETG00000006460	camk2a	100101771
ENSXETG00000015766	tcirg1	549603
ENSXETG00000012041	creb5	100498464
ENSXETG00000014107	ints12	779778
ENSXETG00000033025		100488746
ENSXETG00000038750	misp3	100491128
ENSXETG00000015435	rreb1	100038225
ENSXETG00000022408	pi4ka	100127709
ENSXETG00000000927	zfand3	394967
ENSXETG00000033211	cd200r1	100169675
ENSXETG00000003486	st3gal3	402789
ENSXETG00000040375	dclk3	100494527
ENSXETG00000030879	efcab11	100135073
ENSXETG00000037614	RD3L	100491677
ENSXETG00000016536	slu7	733806
ENSXETG00000020843	gramd1c	100491022
ENSXETG00000005574	il1r2	100490619
ENSXETG00000000683	slc7a2.1	100485546
ENSXETG00000032678	pitpnm2	100216221
ENSXETG00000014106	arhgef38	100488778
ENSXETG00000004172	gnpda1	100380029
ENSXETG00000032692	XB5809687	100145165
ENSXETG00000035478	il27ra	101731209
ENSXETG00000004851	prkdc	100488663
ENSXETG00000015209	sema4g	100038182
ENSXETG00000023902	slc2a3	100497763
ENSXETG00000005234	stxbp3	548726
ENSXETG00000001932	f7	780280
ENSXETG00000012246	fgd4	100038050
ENSXETG00000033648	tbc1d8b	100486185
ENSXETG00000033085	rln3	100101698
ENSXETG00000018848	gad1.1	100496528
ENSXETG00000015353	cd53	100496085
ENSXETG00000029968	gyg2	100127581
ENSXETG00000012650	map3k12	100488307
ENSXETG00000036425	col3a1	100329164
ENSXETG00000036425	col3a1	100329163
ENSXETG00000036425	col3a1	100329162
ENSXETG00000023076	aspg	100145621
ENSXETG00000015693	tdp1	734106
ENSXETG00000007470	gss	493407
ENSXETG00000035308	golph3	733503
ENSXETG00000014102	ppa1	549884
ENSXETG00000016836	atp13a4	100498523
ENSXETG00000003631	iqsec3	100037838
ENSXETG00000000896	abcc9	101733439
ENSXETG00000041212	tprg1l	619358
ENSXETG00000015354	cry4	100170456
ENSXETG00000005567	rfx1	100491798
ENSXETG00000015574	pdzd2	100495319
ENSXETG00000009115	phyh	100379998
ENSXETG00000006455	camk2g	100135711
ENSXETG00000039548	st8sia5	100036735
ENSXETG00000003725	myb	613049
ENSXETG00000000663	tram2	100216032
ENSXETG00000007972	adipor1	493308
ENSXETG00000019454	acer3	100127611
ENSXETG00000020431	ssr1	549666
ENSXETG00000033940	cyp3a5	100487054
ENSXETG00000033940	cyp3a5	100037874
ENSXETG00000001920	mcf2l	100497730
ENSXETG00000002149	tpgs2	549644
ENSXETG00000007969	cyb5r1	100488016
ENSXETG00000015541	fut11	444888
ENSXETG00000000754	jazf1	100496608
ENSXETG00000014101	tet2	100380145
ENSXETG00000020486	celf4	779831
ENSXETG00000040356		100485833
ENSXETG00000007642	stat3.1	100498278
ENSXETG00000025887	phactr3	108644521
ENSXETG00000033931	meox2	100144919
ENSXETG00000000659	efhc1	493468
ENSXETG00000025371	kbtbd7	100486135
ENSXETG00000038550	tsku	496792
ENSXETG00000027138	hspa4	394863
ENSXETG00000036943	cxxc4	779646
ENSXETG00000021161	ccbe1	100495021
ENSXETG00000036780	kcnn3	100493366
ENSXETG00000000752	tax1bp1	394857
ENSXETG00000018904	mtrf1	100486280
ENSXETG00000003630	washc1	549608
ENSXETG00000009114	ucma	549239
ENSXETG00000021159	lman1	100494337
ENSXETG00000007785	zfx	100038167
ENSXETG00000030740	naaladl1	100487953
ENSXETG00000040011		101732880
ENSXETG00000033461	slc12a3.2	100038063
ENSXETG00000021317	tacr3	100486525
ENSXETG00000008963	lhx1	100101708
ENSXETG00000040096	stk38l	448427
ENSXETG00000008054	nrdc	100489182
ENSXETG00000002290	nt5c3b	100170453
ENSXETG00000010085	XB986081 [provisional:sult2b1]	100497264
ENSXETG00000019626	pah	613076
ENSXETG00000012658	pcbp3	448044
ENSXETG00000010024	lrp5	100491803
ENSXETG00000002160	ubap1	448284
ENSXETG00000005761	col14a1	100216005
ENSXETG00000027751	marcks	448317
ENSXETG00000022248	fezf2	549059
ENSXETG00000012252	dnm1l	100494576
ENSXETG00000012454	slc17a9	100496923
ENSXETG00000008959	aatf	549062
ENSXETG00000032679		101731684
ENSXETG00000007412	dnah11	100494270
ENSXETG00000032476	KLHL11	100491061
ENSXETG00000031246		100485505
ENSXETG00000002882	timm50	100145004
ENSXETG00000005570	dcaf15	733491
ENSXETG00000035030		101732318
ENSXETG00000000750	hibadh	594992
ENSXETG00000000689	pdgfrl	594974
ENSXETG00000021319	cenpe	100126678
ENSXETG00000033577	ipmk	100145188
ENSXETG00000033844		100488629
ENSXETG00000020139	arhgef39	100485947
ENSXETG00000034090	phyhipl	100327234
ENSXETG00000007628	c3orf38	733522
ENSXETG00000034133	kcnk13	100485106
ENSXETG00000009184	aco1	100216202
ENSXETG00000015884	cmtr2	100496665
ENSXETG00000005693	hsf1	100489822
ENSXETG00000039865		101731854
ENSXETG00000027740	sav1	448321
ENSXETG00000040382	gata5	100496513
ENSXETG00000020435	rbm22	394713
ENSXETG00000027052	mrps10	549745
ENSXETG00000030113		100489435
ENSXETG00000022982	chadl	100491048
ENSXETG00000007629	znf654	779560
ENSXETG00000015896	got2	549687
ENSXETG00000040851		100498015
ENSXETG00000027311	hebp1	448253
ENSXETG00000000681	mtus1	100127582
ENSXETG00000002875	dlc	100124798
ENSXETG00000015703	psmc1	733980
ENSXETG00000007632	htr1f	100494586
ENSXETG00000018681	nudt17	100380066
ENSXETG00000018897	naa16	100486426
ENSXETG00000004501	trmt6	448553
ENSXETG00000007637	pou1f1	100492413
ENSXETG00000001233	dtnb	100496192
ENSXETG00000002292	acly	493390
ENSXETG00000015793	kdm2a	496596
ENSXETG00000005556	cc2d1a	100145460
ENSXETG00000007336	lama4	100489161
ENSXETG00000022983	gprc5a	100489675
ENSXETG00000026827	fbxo36	448109
ENSXETG00000021157	cplx4	100494177
ENSXETG00000000736	evx1	100496893
ENSXETG00000008392	ano5	100489787
ENSXETG00000021154	rax	100038124
ENSXETG00000027739	nemf	100497173
ENSXETG00000000734	hoxa13	100497053
ENSXETG00000003629	ddx11	493192
ENSXETG00000000732	hoxa11	101733863
ENSXETG00000033091	atf6b	100491705
ENSXETG00000030929	adad2	780293
ENSXETG00000021694	cacnb4	100216182
ENSXETG00000021153	grp	100493822
ENSXETG00000005361	tcaim	549618
ENSXETG00000001630	plscr2	100489273
ENSXETG00000020436	riok1	100038047
ENSXETG00000024804	cyp2d6	100495518
ENSXETG00000024804	cyp2d6	101731511
ENSXETG00000024804	cyp2d6	548436
ENSXETG00000021701	zmcm3	734092
ENSXETG00000039469		101730864
ENSXETG00000039469		100492494
ENSXETG00000027226	sec11c	448712
ENSXETG00000015514	plscr1	100216165
ENSXETG00000000722	hoxa7	101734257
ENSXETG00000007638	chmp2b	407966
ENSXETG00000022984	ddx47	394710
ENSXETG00000039872	cyp21a2.1	100124926
ENSXETG00000002865	capns2	548915
ENSXETG00000009113	mcm10	549663
ENSXETG00000040320		100498159
ENSXETG00000036073	HOXA6	100485428
ENSXETG00000010891	tcte1	100487694
ENSXETG00000027639	foxj2	448174
ENSXETG00000008299	dnah2	100170584
ENSXETG00000021320	bdh2	100485678
ENSXETG00000003712	cenpa	100487804
ENSXETG00000000720	hoxa5	496880
ENSXETG00000027208	gbp6	100145795
ENSXETG00000015611	cxcr6	100491379
ENSXETG00000033674		100170427
ENSXETG00000034595	parp6	100486914
ENSXETG00000015612	ccr2	100491542
ENSXETG00000030590	senp8	100488881
ENSXETG00000036471	c12orf57	394516
ENSXETG00000003957	exd3	100486598
ENSXETG00000027534	hoxa4	101734089
ENSXETG00000007184	rpusd1	100380010
ENSXETG00000031278		100492325
ENSXETG00000000679	fgl1	100486005
ENSXETG00000012660	sp1	394744
ENSXETG00000038447		106557436
ENSXETG00000000717	hoxa3	100151729
ENSXETG00000023907	c3ar1	100498174
ENSXETG00000035948	clcc1	100486858
ENSXETG00000034926		100492000
ENSXETG00000034969		100497825
ENSXETG00000002864		100491227
ENSXETG00000002157	fndc7	100379870
ENSXETG00000018682	rnf115	100216180
ENSXETG00000007473	acss2.1	100486264
ENSXETG00000005613	ogdhl	100497480
ENSXETG00000017918	ptp4a2	100145207
ENSXETG00000026830	twf1	496960
ENSXETG00000012348	tmem39b	100495013
ENSXETG00000000716	hoxa2	100038099
ENSXETG00000035059		105948375
ENSXETG00000037411	khdrbs1	101733520
ENSXETG00000024527	cfap70	779704
ENSXETG00000031358		101732251
ENSXETG00000006225	eif2s3	496946
ENSXETG00000040877	lck	101730794
ENSXETG00000018705	dusp5	548573
ENSXETG00000015708	nrde2	780328
ENSXETG00000010883	xpo5	394717
ENSXETG00000040410	sp7	100189548
ENSXETG00000000715	hoxa1	493379
ENSXETG00000021148	znf532	100493656
ENSXETG00000015619	slc6a19	100145739
ENSXETG00000023080	kif26a	100491850
ENSXETG00000034255	lin7b	100491827
ENSXETG00000020605	pkn1	100379847
ENSXETG00000038412	barx1	100491751
ENSXETG00000011235	yju2	549930
ENSXETG00000035943	rragc	100493543
ENSXETG00000010882	polr1c	100379802
ENSXETG00000012181	skap2	548378
ENSXETG00000040869		100491395
ENSXETG00000032991	ogfod2	734070
ENSXETG00000032991	ogfod2	100135728
ENSXETG00000019484	ppid	394581
ENSXETG00000037112		101735147
ENSXETG00000039586	mrpl17	447962
ENSXETG00000031990	efcab2	100489608
ENSXETG00000013400	plekhm2	100380102
ENSXETG00000007191	ciao3	100127749
ENSXETG00000012460	pcm1	100145303
ENSXETG00000002861	znf410	780126
ENSXETG00000021146	malt1	100493493
ENSXETG00000008615	tmem179	100490211
ENSXETG00000037548		613063
ENSXETG00000005362	trim71	100486898
ENSXETG00000012664	aaas	100485071
ENSXETG00000003267	ttll1	100495095
ENSXETG00000009665	cyp2a13l	100496861
ENSXETG00000018688	itga10	101734246
ENSXETG00000019534	aanat	100497589
ENSXETG00000023910	pex5	496849
ENSXETG00000005685	mroh1	100489995
ENSXETG00000040125	kif6	100127668
ENSXETG00000038256	arf11l	101734701
ENSXETG00000004623	syt8	100037878
ENSXETG00000003709	pcsk4	779814
ENSXETG00000023248	fbxo42	100379830
ENSXETG00000027566	cyp2a6.9	496407
ENSXETG00000037563	dbndd1	100486728
ENSXETG00000020280	fam171a1	100170195
ENSXETG00000039520	arf11l	101734763
ENSXETG00000015897	slc38a7	100491813
ENSXETG00000021361	igfbp4	100498651
ENSXETG00000008613	inf2	780046
ENSXETG00000030686	hax1	100485912
ENSXETG00000027564	cyp2a6.8	496408
ENSXETG00000039495	foxm1	100492420
ENSXETG00000019523	rhbdf2	100036646
ENSXETG00000019336	rest	100037867
ENSXETG00000004621	tnni2	496523
ENSXETG00000007200	haghl	100145102
ENSXETG00000012180	snx10	496527
ENSXETG00000030574	fam161b	100492844
ENSXETG00000014016	lsp1	496868
ENSXETG00000021321	slc9b2	100101762
ENSXETG00000021355	smarce1	448018
ENSXETG00000019848	gas8	100127615
ENSXETG00000012699	nit1	100486660
ENSXETG00000009807	ddx23	549967
ENSXETG00000036910	krt222	100488319
ENSXETG00000008798	cyp2a6.7	548374
ENSXETG00000014755	rasa2	100036638
ENSXETG00000002371	kif27	100497455
ENSXETG00000012271	yars2	100494249
ENSXETG00000014293	eif2b5	100487780
ENSXETG00000005363	cnot10	549027
ENSXETG00000004364	ago1	100302589
ENSXETG00000001662	snx15	734054
ENSXETG00000040839	kdm4b	100145615
ENSXETG00000033842	oprd1	100490669
ENSXETG00000017472		100495359
ENSXETG00000000265	ppfia3	100491659
ENSXETG00000012175	cbx3	100038121
ENSXETG00000015475	zic4	100493609
ENSXETG00000007202	hagh	100216043
ENSXETG00000039420	hsp90b1	100493283
ENSXETG00000006890	wbp2nl	100135228
ENSXETG00000025338	krt55	100487269
ENSXETG00000010497	nudcd1	549375
ENSXETG00000015467	zic1	100493456
ENSXETG00000032326	sra1	100135196
ENSXETG00000000145	bcan	100145119
ENSXETG00000033286	linc02867	100145131
ENSXETG00000012703	klhdc9	100486977
ENSXETG00000002853	coq6	448564
ENSXETG00000004500	mcm8	779797
ENSXETG00000012273	ttc38	448351
ENSXETG00000015206	mrpl43	549481
ENSXETG00000036386	march10	100497649
ENSXETG00000034925	agtr1	100170183
ENSXETG00000012170	hnrnpa2b1	549680
ENSXETG00000024952	tnnt3	394748
ENSXETG00000001661	arl2	394753
ENSXETG00000023401		100485144
ENSXETG00000034216	myadml2	779851
ENSXETG00000038782	cnr1	100489904
ENSXETG00000020282	itga8	100487624
ENSXETG00000015900	cnot1	100036630
ENSXETG00000019489	etfdh	448088
ENSXETG00000028079	aloxe3	548458
ENSXETG00000016077	cpb1	496994
ENSXETG00000015205	twnk	100491229
ENSXETG00000017673	ppox	100380090
ENSXETG00000019851	XB5993342 [provisional:ist1]	100216037
ENSXETG00000004032	gbe1	100494084
ENSXETG00000013351	tbccd1	549715
ENSXETG00000030587	atp10b	100489696
ENSXETG00000011226	arid1b	100493908
ENSXETG00000015201	lzts2	448373
ENSXETG00000010344	plk1	407937
ENSXETG00000002364	pigo	100145458
ENSXETG00000033023	myoc	105947369
ENSXETG00000033545	cyp2a6.6	100170416
ENSXETG00000030035	gpc4	100490138
ENSXETG00000034528	suv39h2	101733271
ENSXETG00000032452	dclre1c	101734291
ENSXETG00000006892	aco2	496933
ENSXETG00000006647	igdcc4	100488057
ENSXETG00000035878		101730237
ENSXETG00000027483	eny2	100170422
ENSXETG00000040704		100486002
ENSXETG00000039581	meig1	100486195
ENSXETG00000002363	vwa5a.2	493424
ENSXETG00000027737	klhdc1	100135383
ENSXETG00000000321	calm2	493522
ENSXETG00000021391	pdzd7	100489709
ENSXETG00000015395	helz	100145753
ENSXETG00000010499	trhr	100492507
ENSXETG00000034968	stk26	100496127
ENSXETG00000007352	hunk	100145703
ENSXETG00000033843	mcrip1	100486946
ENSXETG00000001644	fkbp4	100379681
ENSXETG00000012174	nfe2l3	100038200
ENSXETG00000003628	rhot2	448378
ENSXETG00000027563	cyp2a6.3	100497184
ENSXETG00000036687	grm3	548972
ENSXETG00000036545	gpha2	100490777
ENSXETG00000027266	snrpb	407857
ENSXETG00000019853	ap1g1	100380050
ENSXETG00000032247	slc12a4	100489575
ENSXETG00000012969	rcc1	548855
ENSXETG00000013339	sf3b1	100127558
ENSXETG00000003604	emc2	496871
ENSXETG00000004904	nup98	100145055
ENSXETG00000038967	apold1	779757
ENSXETG00000009123	pole2	595029
ENSXETG00000007833	kcnk16	101731658
ENSXETG00000005797	vps37b	394642
ENSXETG00000024695	adssl1	448339
ENSXETG00000017676	adamts4	100487641
ENSXETG00000003448	psd4	395004
ENSXETG00000022986	brinp3	100491213
ENSXETG00000040842	cygb	448640
ENSXETG00000007360	znfx1	100486840
ENSXETG00000001819	exosc8	493300
ENSXETG00000012570	pecam1	100493686
ENSXETG00000014018		101734469
ENSXETG00000003329	drc1	100494062
ENSXETG00000009112	hspa14	548497
ENSXETG00000035089	RGS21	100485901
ENSXETG00000016076	cpa3	100494117
ENSXETG00000038775		101731378
ENSXETG00000014017	mrpl23	496986
ENSXETG00000021692	arl5a	100490823
ENSXETG00000038994	ccdc167	100125155
ENSXETG00000016841	opa1	100145638
ENSXETG00000005674	rgs1	496714
ENSXETG00000039041	tmem150a	100497526
ENSXETG00000032970	ttc7b	100037906
ENSXETG00000038578		101733893
ENSXETG00000031035		100489197
ENSXETG00000010347	ras-dva1	497008
ENSXETG00000013930	fdx1	100379765
ENSXETG00000027531	cycs	394490
ENSXETG00000021403	sfxn3	100216274
ENSXETG00000005675	rgs2	595010
ENSXETG00000027255		733778
ENSXETG00000019506	st6galnac2	395053
ENSXETG00000010348	dctn5	496622
ENSXETG00000014020	igf2	100134992
ENSXETG00000008955	acaca	100495654
ENSXETG00000013931	arhgap20	780178
ENSXETG00000030925	tex2.2	100492976
ENSXETG00000002778		448531
ENSXETG00000006812	mcoln1	496811
ENSXETG00000020928	atrip	100101245
ENSXETG00000007824	mocs1	100493519
ENSXETG00000008393	slc17a6	101730310
ENSXETG00000016127	cblb	448509
ENSXETG00000017223	uchl5	100124308
ENSXETG00000007351	scaf4	595037
ENSXETG00000025357	try10	496640
ENSXETG00000014029	ins	100101718
ENSXETG00000001647	itfg2	100144985
ENSXETG00000030412	ST6GALNAC1	101733431
ENSXETG00000005793	hip1r	100144673
ENSXETG00000033022	igdcc3	100489799
ENSXETG00000016409	rita1	100491156
ENSXETG00000031275	palb2	100491433
ENSXETG00000005328	tanc2	100485280
ENSXETG00000020131	cdh9	100495910
ENSXETG00000019515	pik3r5	733968
ENSXETG00000034790	cyb5d1	780076
ENSXETG00000020247	large1	100498555
ENSXETG00000016407	iqcd	100216273
ENSXETG00000019503	mxra7	594877
ENSXETG00000008045	kazald1	100101767
ENSXETG00000015624	tert	101731917
ENSXETG00000038759		100495860
ENSXETG00000014030	th	100488900
ENSXETG00000027249	mgc75753	394487
ENSXETG00000040341	mrpl12	448724
ENSXETG00000001650	ppp2r5b	100101792
ENSXETG00000007733	prss2	100498083
ENSXETG00000007733	prss2	101730988
ENSXETG00000035984		100486211
ENSXETG00000007822	lrfn2	100491687
ENSXETG00000019501	jmjd6	548957
ENSXETG00000007359	ccndbp1	100101758
ENSXETG00000024858	gspt1	100127628
ENSXETG00000007406	osbpl3	100379686
ENSXETG00000031765	asphd2	100216215
ENSXETG00000008043	tlx1	100494864
ENSXETG00000022502	supt7l	394617
ENSXETG00000020924	ippk	780205
ENSXETG00000020806	cxorf56	394969
ENSXETG00000012429	acsl4	100494759
ENSXETG00000040868	lbx1	780014
ENSXETG00000038677	c2cd5	100494211
ENSXETG00000017224	ro60	100497068
ENSXETG00000015636	kdm6b	779446
ENSXETG00000007214	hs3st6	100489739
ENSXETG00000035729		100489883
ENSXETG00000019499	mettl23	100496624
ENSXETG00000014315	zdhhc17	100486328
ENSXETG00000006223	acot9	100145745
ENSXETG00000017275	dvl3	100144702
ENSXETG00000006893	phf5a	100170460
ENSXETG00000019146	myorg	100493308
ENSXETG00000038076	msrb1	448399
ENSXETG00000019705	slc25a10	549772
ENSXETG00000037276	dcaf15	100497529
ENSXETG00000030339	nup210	100493693
ENSXETG00000019145		100493150
ENSXETG00000003602	eif3e	394752
ENSXETG00000038521	krt50	100487422
ENSXETG00000035373	clpp	100489691
ENSXETG00000016072	gyg1	394883
ENSXETG00000022503	slc4a1ap	100494917
ENSXETG00000007381	XB5895313	100490328
ENSXETG00000025925	ndufs2	394993
ENSXETG00000007700	gnl3l	100489738
ENSXETG00000004691	trim3	100497041
ENSXETG00000003483	kdm4a	100135350
ENSXETG00000031665	cacna1a	779927
ENSXETG00000025271	srsf2	394953
ENSXETG00000006578	efnb1	100494328
ENSXETG00000007216	noxo1	100127638
ENSXETG00000032550		100489697
ENSXETG00000037764	qtrt1	394694
ENSXETG00000041228	tob2	548967
ENSXETG00000010662	ap3b2	100158619
ENSXETG00000024949	cd81	394885
ENSXETG00000008796	cyp2c8l	100145695
ENSXETG00000021310	cdc25a	733851
ENSXETG00000039484	wdr83	101733761
ENSXETG00000019512	pik3r6	780316
ENSXETG00000014263	trnau1apl1	779667
ENSXETG00000033673	fam155b	100124919
ENSXETG00000031985	krt53	100158585
ENSXETG00000009483	eif4g3	100216088
ENSXETG00000039649	eda	100494168
ENSXETG00000026148		105945797
ENSXETG00000034020		100490831
ENSXETG00000038016	krt18.1	100488172
ENSXETG00000027561	ogdhl	100145695
ENSXETG00000020918	ecm2.1	105947083
ENSXETG00000024947	tssc4	780083
ENSXETG00000007734	prss2	496627
ENSXETG00000025340	krt51	496660
ENSXETG00000005286	foxh1.2	101730723
ENSXETG00000040001	CDPF1	100494076
ENSXETG00000022803	foxk2	100216193
ENSXETG00000014266	psmc4	493372
ENSXETG00000005288		100497460
ENSXETG00000006894	gtpbp1	594925
ENSXETG00000019492	mfsd11	448366
ENSXETG00000029917	hltf	394525
ENSXETG00000006648	parp16	100489635
ENSXETG00000002294	ttc25	100145076
ENSXETG00000012276	tspo	100144961
ENSXETG00000007698	dusp9	100493388
ENSXETG00000015645	clptm1l	780231
ENSXETG00000031491	mta2	101731128
ENSXETG00000016566	ghitm	101730924
ENSXETG00000037249		101730908
ENSXETG00000021199	btrc	549140
ENSXETG00000038283	gnrhr2/nmi	100135416
ENSXETG00000007696	ccnq	549670
ENSXETG00000015993	lims1	100216119
ENSXETG00000007217	tbl3	550068
ENSXETG00000004831	fundc1	100145592
ENSXETG00000040698	ahnak	101733280
ENSXETG00000020447	snrnp48	100216024
ENSXETG00000038067		100497503
ENSXETG00000006650	cilp	100489475
ENSXETG00000009122	dnaaf2	779929
ENSXETG00000036536		100488018
ENSXETG00000000480	rab3gap1	100488581
ENSXETG00000001813	alg5	448472
ENSXETG00000006651	XB5959486	734029
ENSXETG00000011734	nox4	101733537
ENSXETG00000019508	mfsd6l	100379844
ENSXETG00000001232	dnmt3a	100496503
ENSXETG00000033771	fam110b	100491003
ENSXETG00000007353	tgm5	100486682
ENSXETG00000019505	bmerb1l	779521
ENSXETG00000035022	hs6st1	550071
ENSXETG00000009121	mgat2	448439
ENSXETG00000036371	pcmtd1	100492391
ENSXETG00000009119	lrr1	394892
ENSXETG00000012428	tmem164	780016
ENSXETG00000018696	mgc69353	407870
ENSXETG00000016768	fbxo25	595094
ENSXETG00000010354	nubp2	100125178
ENSXETG00000027246	aspn	100487197
ENSXETG00000012462	gtf2e1.2	780011
ENSXETG00000036203		100488932
ENSXETG00000002106	cdh10	100496218
ENSXETG00000022213	adra1b	100488806
ENSXETG00000006652	mtfmt	100487891
ENSXETG00000019412	pip5k1a	448746
ENSXETG00000035215	scx	100144747
ENSXETG00000037661		100497808
ENSXETG00000016766	fam110c	100494860
ENSXETG00000036610	slc50a1	548582
ENSXETG00000040260	omd	105947037
ENSXETG00000034554	rps29	549520
ENSXETG00000003600	rspo2	496854
ENSXETG00000010355	spsb3	550104
ENSXETG00000027245	ogn	100487346
ENSXETG00000032807	tbx15	100489988
ENSXETG00000012463	asah1	100485700
ENSXETG00000004531	neb	100491666
ENSXETG00000012426	chrdl1	100144642
ENSXETG00000011761	dctn1	447948
ENSXETG00000009111	optn	100144665
ENSXETG00000016765	sh3yl1	100135211
ENSXETG00000020913	nol8	100135171
ENSXETG00000003598	angpt1	100492672
ENSXETG00000004835	efhc2	100126059
ENSXETG00000030090		100498266
ENSXETG00000032306	srrd	100494372
ENSXETG00000027556	cyp2g1p	100497657
ENSXETG00000031981	eme2	780321
ENSXETG00000011917	gabrb2	100125027
ENSXETG00000005421	gcgr	100487356
ENSXETG00000040362	RASL12	101732470
ENSXETG00000001905	atp11a	100485769
ENSXETG00000021870	zswim4	100497232
ENSXETG00000006498	abra	100127806
ENSXETG00000022804	wdr45b	493546
ENSXETG00000010357	nme3	448695
ENSXETG00000035323	rad23b	100379731
ENSXETG00000024633	XB941699	100488770
ENSXETG00000024633	XB941699	100135367
ENSXETG00000020440	cdh12	100489783
ENSXETG00000011189	gli2	100498653
ENSXETG00000019488	mgat5b	100487001
ENSXETG00000015912	sntb1	100493748
ENSXETG00000036190	UBAP1L	100489164
ENSXETG00000000056	snap23	100135161
ENSXETG00000000004	alox15b	100494252
ENSXETG00000012238	cdh18	100488093
ENSXETG00000006221	arsd	548706
ENSXETG00000012421	pak3	100495025
ENSXETG00000040352	llgl1	100489977
ENSXETG00000011738	tyr	100125152
ENSXETG00000022850	bag2	448388
ENSXETG00000033666	chtf18	100170623
ENSXETG00000000057	acot2	100144968
ENSXETG00000005364	dync1li1	779754
ENSXETG00000021380	basp1	496542
ENSXETG00000027987	acp1	448657
ENSXETG00000009360	dnm2	496487
ENSXETG00000039208		101730668
ENSXETG00000010358	telo2	780338
ENSXETG00000016575	sem1	733792
ENSXETG00000037818	rab23	549718
ENSXETG00000010645	anxa7	407959
ENSXETG00000024697	siva1	733962
ENSXETG00000011601	jakmip1	100145282
ENSXETG00000036740	heatr4	100495576
ENSXETG00000037037	hip1r	100379943
ENSXETG00000016573	dlx6	100216239
ENSXETG00000037468	ctns	100486967
ENSXETG00000010201	babam2	448242
ENSXETG00000020903	iars1	100036668
ENSXETG00000011740	grm5	100485273
ENSXETG00000037122	tmem18	549089
ENSXETG00000022807	rab40b	779634
ENSXETG00000019485	sec14l5	493292
ENSXETG00000002295	dnajc7	448421
ENSXETG00000006499	tbl2	100127645
ENSXETG00000024013	rem1	100124825
ENSXETG00000023850	mdga2	100490514
ENSXETG00000035624	haus2	548581
ENSXETG00000024635	bmp6	100127176
ENSXETG00000030682	pla2g15	100489232
ENSXETG00000016572	dlx5	447997
ENSXETG00000012949	ctps1	100379698
ENSXETG00000012277	scube1	100494412
ENSXETG00000017225	notch2	100486344
ENSXETG00000000060	lrrc57	100145243
ENSXETG00000009811	rnd1	493435
ENSXETG00000040786	rilpl2	100486661
ENSXETG00000020457	txndc5	394794
ENSXETG00000010208	fosl2	100494449
ENSXETG00000038266	hist1h4c	100495739
ENSXETG00000038266	hist1h4c	101734426
ENSXETG00000038266	hist1h4c	549623
ENSXETG00000030591	entpd5	677734
ENSXETG00000006656	clpx	733875
ENSXETG00000039042	klhdc7a	101733982
ENSXETG00000013448	ddi2	619368
ENSXETG00000035097	eif2b1	100488569
ENSXETG00000035635	tctn2	105946502
ENSXETG00000010195	stkld1	100491915
ENSXETG00000017276	ap2m1	394572
ENSXETG00000002847	bbof1	100493007
ENSXETG00000000213	prph2	100491776
ENSXETG00000038720	copa	496970
ENSXETG00000000061	dnal1	549066
ENSXETG00000014318	csrp2	549369
ENSXETG00000025032	mmp15	548675
ENSXETG00000000215	tbcc	100490593
ENSXETG00000032058		100497570
ENSXETG00000017667	ufc1	100125147
ENSXETG00000025709	tac1	779508
ENSXETG00000032590	hspa13	100101667
ENSXETG00000000216	utp25	493397
ENSXETG00000004234	csrnp1	779916
ENSXETG00000025345	pin1	549413
ENSXETG00000025345	pin1	100145042
ENSXETG00000012470	frg1	448726
ENSXETG00000037790		100489842
ENSXETG00000014270		100498609
ENSXETG00000012666	c12orf10	594885
ENSXETG00000021323	ube2d3	548818
ENSXETG00000023096	rexo4	448635
ENSXETG00000016060	hps3	100493002
ENSXETG00000017669	usp21	100487480
ENSXETG00000014320	e2f7	100485885
ENSXETG00000016761	cep19	100135164
ENSXETG00000030920	fam149a	100125191
ENSXETG00000000062	mideas	100495413
ENSXETG00000013304	aldh6a1	100491845
ENSXETG00000030875		100496989
ENSXETG00000040766	afap1l2	101734244
ENSXETG00000012667	pfdn5	548939
ENSXETG00000025707	asns	448254
ENSXETG00000033911	sntg2	100495165
ENSXETG00000039139	synm	100486590
ENSXETG00000001820	smad9	493210
ENSXETG00000012668	espl1	100158636
ENSXETG00000011748	ctsc	407938
ENSXETG00000018804	lrrc28	448029
ENSXETG00000020459	eef1e1	100038230
ENSXETG00000004451	khdrbs2	779662
ENSXETG00000040349	vwa2	101733495
ENSXETG00000016131	prtfdc1	100487237
